n02870880_3037.JPEG,0.1787,0.1560,0.7493,0.9940
n02870880_3080.JPEG,0.0000,0.0027,0.5060,0.8133
n02870880_3110.JPEG,0.0360,0.0000,0.9720,0.9956
n02870880_3117.JPEG,0.0027,0.1540,0.9547,0.9200
n02870880_3134.JPEG,0.0613,0.0020,0.9600,0.9920
n02870880_3144.JPEG,0.0020,0.0027,0.9980,0.9973
n02870880_3162.JPEG,0.2380,0.1789,0.6740,0.8966
n02870880_3177.JPEG,0.0000,0.0040,0.9940,0.9960
n02870880_3203.JPEG,0.0000,0.0027,0.9980,0.9973
n02870880_3210.JPEG,0.0220,0.1547,0.8400,0.9973
n02870880_323.JPEG,0.0000,0.0000,0.9980,0.9973
n02870880_328.JPEG,0.0667,0.2100,0.6160,0.9220
n02870880_3316.JPEG,0.0120,0.0000,0.9300,0.9973
n02870880_3354.JPEG,0.1300,0.0560,0.8460,0.9300
n02870880_3383.JPEG,0.0489,0.0040,0.9946,0.9960
n02870880_3388.JPEG,0.1547,0.2840,0.6187,0.9960
n02870880_339.JPEG,0.2624,0.0198,0.7178,0.9901
n02870880_3425.JPEG,0.1360,0.0200,0.6747,0.9620
n02870880_3466.JPEG,0.0000,0.1120,0.9952,0.9760
n02870880_3469.JPEG,0.2053,0.0260,0.7253,0.9960
n02870880_3516.JPEG,0.0693,0.3960,0.9280,0.8500
n02870880_3524.JPEG,0.4980,0.1813,0.8580,0.9893
n02870880_3540.JPEG,0.0200,0.0000,0.9720,0.9970
n02870880_3546.JPEG,0.0820,0.0453,0.9980,0.9760
n02870880_355.JPEG,0.0000,0.0030,0.9480,0.9970
n02870880_3578.JPEG,0.1860,0.3067,0.7640,0.9973
n02870880_3589.JPEG,0.0000,0.0507,0.9960,0.9973
n02870880_361.JPEG,0.1387,0.0000,0.8213,0.9960
n02870880_3627.JPEG,0.2533,0.0320,0.8000,0.9964
n02870880_3702.JPEG,0.0000,0.0200,0.9920,0.9960
n02870880_374.JPEG,0.0000,0.2520,0.9955,0.9960
n02870880_3794.JPEG,0.0000,0.0187,0.9680,0.9973
n02870880_384.JPEG,0.0000,0.0000,0.9947,0.9960
n02870880_389.JPEG,0.0109,0.0000,0.9956,0.9960
n02870880_3897.JPEG,0.3480,0.0000,0.9980,0.8960
n02870880_3986.JPEG,0.0027,0.0500,0.7120,0.9960
n02870880_404.JPEG,0.0000,0.0000,0.9947,0.9960
n02870880_4100.JPEG,0.0020,0.0027,0.9980,0.9973
n02870880_4131.JPEG,0.0000,0.0000,0.9947,0.9960
n02870880_4215.JPEG,0.3253,0.1640,0.7333,0.8440
n02870880_4235.JPEG,0.0000,0.0000,0.9947,0.9960
n02870880_4265.JPEG,0.0400,0.1200,0.9547,0.9960
n02870880_4268.JPEG,0.0860,0.0507,0.8960,0.9973
n02870880_4293.JPEG,0.0000,0.0059,0.9978,0.9881
n02870880_4325.JPEG,0.1492,0.0577,0.8255,0.9525
n02870880_436.JPEG,0.0800,0.0027,0.6800,0.9733
n02870880_4390.JPEG,0.5138,0.2950,0.6800,0.5217
n02870880_4390.JPEG,0.1700,0.7217,0.3675,0.9500
n02870880_4390.JPEG,0.1325,0.0467,0.8925,0.9467
n02870880_4390.JPEG,0.6825,0.0467,0.8525,0.3117
n02870880_4394.JPEG,0.0241,0.0172,0.9781,0.9844
n02870880_4395.JPEG,0.1147,0.0400,0.9147,0.9960
n02870880_4399.JPEG,0.2580,0.0000,0.9980,0.9975
n02870880_4405.JPEG,0.0800,0.0773,0.3860,0.9707
n02870880_4421.JPEG,0.1836,0.1067,0.8937,0.9167
n02870880_4428.JPEG,0.0020,0.0053,0.9940,0.8987
n02870880_4432.JPEG,0.2560,0.0040,0.7520,0.9900
n02870880_4480.JPEG,0.1200,0.1100,0.8800,0.9460
n02870880_450.JPEG,0.1920,0.0220,0.9947,0.9960
n02870880_4514.JPEG,0.1093,0.2100,0.9760,0.9960
n02870880_4525.JPEG,0.0000,0.0000,0.9935,0.9960
n02870880_4559.JPEG,0.0542,0.2167,0.9917,0.9528
n02870880_4610.JPEG,0.3162,0.5267,0.7725,0.7750
n02870880_4610.JPEG,0.8037,0.8117,0.9975,0.9967
n02870880_4610.JPEG,0.0000,0.0917,0.9975,0.9967
n02870880_4610.JPEG,0.8025,0.5317,0.9938,0.8100
n02870880_4635.JPEG,0.0160,0.0020,0.5947,0.9960
n02870880_464.JPEG,0.4747,0.0540,0.9947,0.9960
n02870880_4661.JPEG,0.0000,0.0000,0.9956,0.9942
n02870880_4676.JPEG,0.4480,0.2960,0.7093,0.8020
n02870880_468.JPEG,0.1600,0.2300,0.7520,0.9060
n02870880_4703.JPEG,0.0080,0.3540,0.9920,0.7360
n02870880_4728.JPEG,0.1729,0.1969,0.8833,0.9391
n02870880_473.JPEG,0.0000,0.0220,0.9920,0.9920
n02870880_4745.JPEG,0.0000,0.0000,0.9943,0.9960
n02870880_479.JPEG,0.0000,0.0000,0.9947,0.9960
n02870880_4803.JPEG,0.0020,0.0000,0.9020,0.9957
n02870880_4807.JPEG,0.0022,0.0000,0.9956,0.9967
n02870880_483.JPEG,0.0882,0.0340,0.9191,0.9560
n02870880_4867.JPEG,0.0025,0.2492,0.9925,0.9970
n02870880_49.JPEG,0.0000,0.0235,0.9720,0.9677
n02870880_5.JPEG,0.0563,0.0267,0.9563,0.9867
n02870880_5031.JPEG,0.1067,0.3120,0.6267,0.8500
n02870880_5124.JPEG,0.2080,0.2587,0.9980,0.9973
n02870880_52.JPEG,0.0020,0.0480,0.9980,0.9947
n02870880_522.JPEG,0.0293,0.0960,0.9093,0.9960
n02870880_523.JPEG,0.0467,0.0469,0.9667,0.9792
n02870880_531.JPEG,0.2800,0.0000,0.7120,0.9910
n02870880_531.JPEG,0.6900,0.0030,0.9980,0.9970
n02870880_531.JPEG,0.0000,0.0000,0.3120,0.9970
n02870880_55.JPEG,0.1680,0.0720,0.6800,0.9700
n02870880_5541.JPEG,0.4354,0.2400,0.9129,0.3460
n02870880_5541.JPEG,0.4655,0.6140,0.9279,0.6960
n02870880_5541.JPEG,0.4505,0.2320,0.9339,0.8160
n02870880_5541.JPEG,0.4535,0.4200,0.9069,0.5060
n02870880_555.JPEG,0.1893,0.2940,0.9200,0.9960
n02870880_5767.JPEG,0.0948,0.0150,0.9336,0.9250
n02870880_5851.JPEG,0.0000,0.0038,0.9980,0.9962
n02870880_5887.JPEG,0.0240,0.0299,0.9800,0.9431
n02870880_5894.JPEG,0.5766,0.0060,0.9940,0.7520
n02870880_595.JPEG,0.0133,0.0000,0.9947,0.9720
n02870880_6018.JPEG,0.0720,0.1340,0.9947,0.9340
n02870880_6034.JPEG,0.0000,0.3333,0.9980,0.8720
n02870880_6071.JPEG,0.0020,0.0000,0.9980,0.9426
n02870880_6091.JPEG,0.0000,0.0000,0.9547,0.9800
n02870880_6131.JPEG,0.0000,0.0000,0.9960,0.9960
n02870880_6157.JPEG,0.1600,0.2100,0.7089,0.3817
n02870880_6157.JPEG,0.1489,0.5367,0.6822,0.6867
n02870880_6157.JPEG,0.0733,0.0050,0.9956,0.9967
n02870880_6157.JPEG,0.7667,0.2017,0.9956,0.3950
n02870880_6157.JPEG,0.7422,0.0150,0.9956,0.9967
n02870880_6163.JPEG,0.0000,0.0000,0.9980,0.9948
n02870880_618.JPEG,0.0060,0.0133,0.5000,0.9947
n02870880_6207.JPEG,0.0453,0.1520,0.8293,0.9800
n02870880_6238.JPEG,0.1200,0.1820,0.5520,0.9960
n02870880_624.JPEG,0.0260,0.0298,0.9920,0.9821
n02870880_6248.JPEG,0.0933,0.1640,0.7360,0.3200
n02870880_6248.JPEG,0.1227,0.4600,0.7360,0.6420
n02870880_6248.JPEG,0.0960,0.0000,0.7600,0.1600
n02870880_6248.JPEG,0.0880,0.0000,0.7547,0.9960
n02870880_6248.JPEG,0.1280,0.6420,0.7147,0.8240
n02870880_625.JPEG,0.0000,0.0000,0.9980,0.9973
n02870880_6341.JPEG,0.0000,0.0200,0.9940,0.9960
n02870880_6344.JPEG,0.0000,0.0053,0.9360,0.9973
n02870880_6355.JPEG,0.0187,0.7120,0.3013,0.8560
n02870880_6355.JPEG,0.6587,0.5960,0.8587,0.7500
n02870880_6355.JPEG,0.0133,0.1140,0.9067,0.9140
n02870880_6355.JPEG,0.3120,0.3120,0.4960,0.4540
n02870880_636.JPEG,0.0667,0.0560,0.9893,0.8800
n02870880_6383.JPEG,0.0187,0.0548,0.9963,0.9974
n02870880_6422.JPEG,0.0000,0.0000,0.9960,0.9950
n02870880_6435.JPEG,0.0000,0.0025,0.8400,0.9975
n02870880_6445.JPEG,0.1493,0.0340,0.9600,0.9040
n02870880_6463.JPEG,0.0347,0.1060,0.9467,0.6600
n02870880_6470.JPEG,0.0000,0.0933,0.8267,0.9000
n02870880_6523.JPEG,0.0020,0.0000,0.9960,0.9973
n02870880_6559.JPEG,0.1640,0.0587,0.8320,0.9440
n02870880_6560.JPEG,0.0987,0.0520,0.9947,0.7240
n02870880_6588.JPEG,0.0420,0.0907,0.3980,0.8667
n02870880_6657.JPEG,0.0000,0.0000,0.9960,0.9960
n02870880_6700.JPEG,0.1880,0.0420,0.9100,0.9970
n02870880_6724.JPEG,0.0000,0.2420,0.9940,0.9960
n02870880_6747.JPEG,0.0027,0.0040,0.9947,0.9760
n02870880_6748.JPEG,0.0000,0.0000,0.7413,0.9120
n02870880_6785.JPEG,0.0000,0.0020,0.9940,0.9960
n02870880_68.JPEG,0.6160,0.2747,0.8340,0.8187
n02870880_6873.JPEG,0.2160,0.1060,0.7653,0.9940
n02870880_6876.JPEG,0.0000,0.0020,0.6649,0.7600
n02870880_6892.JPEG,0.0030,0.0040,0.9940,0.9960
n02870880_69.JPEG,0.0040,0.0587,0.9880,0.9893
n02870880_6903.JPEG,0.1080,0.1604,0.9640,0.9973
n02870880_692.JPEG,0.0027,0.0000,0.9947,0.9960
n02870880_6923.JPEG,0.0000,0.0000,0.9947,0.9200
n02870880_6969.JPEG,0.0187,0.2000,0.9771,0.7917
n02870880_7003.JPEG,0.0000,0.2453,0.9980,0.8587
n02870880_711.JPEG,0.0560,0.0000,0.8680,0.9973
n02870880_7154.JPEG,0.3520,0.0020,0.9947,0.9960
n02870880_7214.JPEG,0.2213,0.1200,0.7733,0.9960
n02870880_7229.JPEG,0.1253,0.0000,0.8453,0.9520
n02870880_7264.JPEG,0.0035,0.0000,0.9929,0.9960
n02870880_73.JPEG,0.3200,0.4107,0.9200,0.8880
n02870880_7337.JPEG,0.5872,0.1220,0.9942,0.9960
n02870880_7341.JPEG,0.0000,0.0440,0.4320,0.9620
n02870880_736.JPEG,0.0000,0.0000,0.9980,0.9947
n02870880_7369.JPEG,0.0000,0.0000,0.9947,0.9960
n02870880_7389.JPEG,0.1100,0.0120,0.7160,0.9970
n02870880_754.JPEG,0.0020,0.0027,0.8880,0.9947
n02870880_7599.JPEG,0.2125,0.2750,0.7958,0.9969
n02870880_7628.JPEG,0.1221,0.0620,0.8372,0.8460
n02870880_7641.JPEG,0.2320,0.0000,0.9947,0.9940
n02870880_7716.JPEG,0.0056,0.1680,0.9605,0.7600
n02870880_7721.JPEG,0.2293,0.0520,0.7627,0.9960
n02870880_7727.JPEG,0.0000,0.0000,0.9947,0.9960
n02870880_7790.JPEG,0.0689,0.0000,0.9622,0.9933
n02870880_7805.JPEG,0.4514,0.2955,0.6991,0.8358
n02870880_787.JPEG,0.3680,0.5547,0.8240,0.9973
n02870880_7897.JPEG,0.0000,0.0220,0.9947,0.9960
n02870880_7935.JPEG,0.1253,0.1320,0.9360,0.9960
n02870880_7998.JPEG,0.2213,0.0140,0.8693,0.9920
n02870880_80.JPEG,0.0427,0.0400,0.9253,0.9960
n02870880_803.JPEG,0.3020,0.1114,0.6860,0.7771
n02870880_8037.JPEG,0.0512,0.2720,0.8976,0.9920
n02870880_8097.JPEG,0.0000,0.0000,0.9947,0.9960
n02870880_8168.JPEG,0.2960,0.0000,0.7093,0.9100
n02870880_8196.JPEG,0.3820,0.0400,0.6200,0.8720
n02870880_8197.JPEG,0.0000,0.0000,0.9980,0.9973
